502	Lot of holes in the plot: there's nothing about how he became the emperor; nothing about where he spend 20 years between his childhood and mature age.  	0
503	Good transmit audio.	1
504	the spaghetti is nothing special whatsoever.	0
505	I only hear garbage for audio.	0
506	It was horrible!.	0
507	If you are Razr owner...you must have this!	1
508	But the acting--even that of such professionals as Drago and Debbie Rochon--was terrible, the directing worse (perhaps contributory to the former), the dialog chimp-like, and the camera work, barely tolerable.  	0
509	It plays louder than any other speaker of this size; the price is so low that most would think the quality is lacking, however, it's not.	1
510	For service, I give them no stars.	0
511	I was totally fascinated by the music, the dancing... everything.  	1
512	The story line is totally predictable.  	0
513	My sashimi was poor quality being soggy and tasteless.	0
514	The very idea of it was lame - take a minor character from a mediocre PG-13 film, and make a complete non-sequel while changing its tone to a PG-rated family movie.  	0
515	The film has an ultra-cheap look to it.  	0
516	Also there are combos like a burger, fries, and beer for 23 which is a decent deal.	1
517	Waited and waited and waited.	0
518	My breakfast was perpared great, with a beautiful presentation of 3 giant slices of Toast, lightly dusted with powdered sugar.	1
519	The result is a film that just don't look right.  	0
520	They really want to make your experience a good one.	1
521	How can that be?The audio quality is poor.	0
522	The fries were great too.	1
523	In summary, this was a largely disappointing dining experience.	0
524	Display is excellent and camera is as good as any from that year.	1
525	But I definitely would not eat here again.	0
526	The staff are great, the ambiance is great.	1
527	For people who are first timers in film making, I think they did an excellent job!!  	1
528	It never condescends, all the characters have good genuine hearts and believable problems.  	1
529	Excellent starter wireless headset.	0
530	Don't miss it.  	1
531	The chefs were friendly and did a good job.	1
532	The poor actors.  	0
533	What is even more stupid is that who had thought an idea that there should be a volcano in Los Angeles?  	0
534	Excellent cast, story line, performances.  	1
535	On a positive note, our server was very attentive and provided great service.	1
536	The plot - well, I said I'd let that one go.  	0
537	Still it's quite interesting and entertaining to follow.  	1
538	This is such a fun and funny movie.  	1
539	This is a bad film, with bad writing, and good actors....an ugly cartoon crafted by Paul Haggis for people who can't handle anything but the bold strokes in storytelling....a picture painted with crayons.  	0
540	Excellent product.	1
541	I really loved the story line and the poler bear was kinda cute.But if anyone has a question about Fort Steele, just ask away:)  	1
542	I probably won't be back, to be honest.	0
543	Very Displeased.	0
544	Emily Watson's character is very strong, and she has only to give a quick glance and you understand everything.  	1
545	No real improvement.	0
546	That's how I'd describe this painfully dreary time-waster of a film.  	0
547	The visual effects were AWFUL.  	0
548	I love this place.	1
549	The roast beef sandwich tasted really good!	1
550	But the service was beyond bad.	0
551	This movie is well-balanced with comedy and drama and I thoroughly enjoyed myself.  	1
552	The picture resolution is far below what other comparably-priced phones are offering today.	0
553	"It's practically perfect in all of them  a true masterpiece in a sea of faux ""masterpieces.  "	1
554	Shrimp- When I unwrapped it (I live only 1/2 a mile from Brushfire) it was literally ice cold.	0
555	The biggest complaint I have is, the battery drains superfast.	0
556	A good time!	1
557	I always order from the vegetarian menu during dinner, which has a wide array of options to choose from.	1
558	The Han Nan Chicken was also very tasty.	1
559	Great place to eat, reminds me of the little mom and pop shops in the San Francisco Bay Area.	1
560	My ribeye steak was cooked perfectly and had great mesquite flavor.	1
561	Stanwyck and Morgan are perfectly cast in what is, in many ways, a modern equivalent of Dickens' Christmas Carol in its sensibility.  	1
562	All this movie does is make you sick watching all these slackers make excuses for their stupid actions for 90 minutes.  	0
563	Overall, this movie was cheap trash.  	0
564	seems like a good quick place to grab a bite of some familiar pub food, but do yourself a favor and look elsewhere.	0
565	However, I recently watched the whole thing again on DVD, and I was completely struck by how extremely stupid the storyline was - how it contained holes, inconsistencies and - frankly - a whole lot of crap - and how horrid the dancing was.  	0
566	This may be the only bad film he ever made.  	0
567	There is nothing privileged about working/eating there.	0
568	Audio Quality is poor, very poor.	0
569	This phone might well be the worst I've ever had in any brand.	0
570	Fantastic service here.	1
571	One of my favorite purchases ever.	1
572	There are the usual Hitchcock logic flaws.  	0
573	"The best part about ""Nurse Betty"" is it's unpredictability.  "	1
574	I don't think there are any redeeming qualities in this remake.  	0
575	The noise shield is incrediable.	1
576	Doesn't Work.	0
577	Excellent product for the price.	1
578	I posted more detailed comments under the grey or black phone, but i have the Fire Red and it's a great color!	1
579	"Though The Wind and the Lion is told largely through the eyes of the son, every member of the family can identify with one of the characters, whether it be Sean Connery's noble brigand, Candace Bergen's feisty heroine, John Huston's wily John Hay or Steve Kanaly's spiffy, radiant, ruthless can-do lieutenant, Roosevelt's ""Big Stick"".  "	1
580	During several different 2 minute calls, I experienced 5 drops and it was in an area that had 5 bars.	0
581	camera color balance is AWFUL.	0
582	(It wasn't busy either) Also, the building was FREEZING cold.	0
583	I loved this movie it was a great portrayal of a family who had it's share of ups and down, but in the end they knew that special love they had for each other.  	1
584	How awful she is!  	0
585	After one bite, I was hooked.	1
586	I'd love to go back.	1
587	I don't understand how this garbage got on the shelves of the movie store, it's not even a real movie!  	0
588	Do Not Buy for D807...wrongly advertised for D807.	0
589	EXCELLENT SERVICE!!!!!!!!.	1
590	Customer service was terrible.	0
591	And it was way to expensive.	0
592	Delicious and I will absolutely be back!	1
593	Here, in The Wind and the Lion, we see a wonderful rendering of America's own Imperial age.  	1
594	He is an amazing film artist, one of the most important whoever lived.  	1
595	Verizon's bills, however, are difficult to understand even though their pricing plans are simple.	0
596	We aren't ones to make a scene at restaurants but I just don't get it...definitely lost the love after this one!	0
597	The Foreigner is not worth one second of your time.  	0
598	This movie was kind of long in length, but I enjoyed every minute of it.  	1
599	I think it was Robert Ryans best film, because he portrayed someone like my father, and he was a schizophrenic in real life,(my father) although he never murdered anyone but was affected more so during the second world war which made him worse.  	1
600	The film is way too long.  	0
601	first time there and might just be the last.	0
602	The most annoying thing about 'Cover Girl' is the way in which Rita Hayworth is put up on a pedestal.  	0
603	AFter the first charge kept going dead after 12 minutes.	0
604	Very good food, great atmosphere.1	1
605	will definitely be back!	1
606	I got it because it was so small and adorable.	1
607	VERY DISAPPOINTED.	0
608	Excellent!.	1
609	The nokia CA-42 USB cable did not work with my phone.	0
610	Back to good BBQ, lighter fare, reasonable pricing and tell the public they are back to the old ways.	1
611	Bad Purchase.	0
612	Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.	1
613	Steer clear of this product and go with the genuine Palm replacementr pens, which come in a three-pack.	0
614	the staff is friendly and the joint is always clean.	1
615	The acting is fantastic, the stories are seamlessly woven together, and the dogs are splendid............. A must rent, view, or see.  	1
616	The camera on the phone may be used as a dustpan when indoors... I'd rather be using a disposable then this.	0
617	If you do go see this movie, bring a pillow or a girlfriend/boyfriend to keep you occupied through out.  	0
618	Then the film just dropped the ball.  	0
619	The cow tongue and cheek tacos are amazing.	1
620	Alexander Nevsky is a great film.  	1
621	So don't go there if you are looking for good food...	0
622	I was VERY disappointed!!	0
623	It's been my choice headset for years.Great sound; good volume; good noise cancellation.	1
624	We got the food and apparently they have never heard of salt and the batter on the fish was chewy.	0
625	If you want a real scare rent this one!  	1
626	very disappointed.	0
627	Even allowing for poor production values for the time (1971) and the format (some kind of mini-series), this is baaaaaad.  	0
628	We received a WHITE colored battery that goes DEAD after a couple hoursTHe original used to last a week - but still lasts longer than thereplacement	0
629	The cast is always entertaining as usual.  	1
630	Great place to relax and have an awesome burger and beer.	1
631	The commercials are the most misleading.	0
632	Give this one a look.  	1
633	Unfortunately, 'Cover Girl' is an example of how Hollywood used to exploit women for financial gain.  	0
634	Piece of trash.	0
635	The best phone in market :).	1
636	Disappointment.. I hate anything that goes in my ear.	0
637	The eargels channel the sound directly into your ear and seem to increase the sound volume and clarity.	1
638	Over rated.	0
639	The only thing really worth watching was the scenery and the house, because it is beautiful.  	1
640	If you like a loud buzzing to override all your conversations, then this phone is for you!	0
641	Overall I rate this movie a 10 out of a 1-10 scale.  	1
642	Their chow mein is so good!	1
643	Great movie!  	1
644	There is a brilliant twist ending.  	1
645	Its the best headset I have used.	1
646	Bad Choice.	0
647	The dining space is tiny, but elegantly decorated and comfortable.	1
648	We were sat right on time and our server from the get go was FANTASTIC!	1
649	It's as continuously beautiful to look at as a Bertolucci, but the relationships here are more convincing and the narrative more engaging than some of that master's work.  	1
650	And service was super friendly.	1
651	-My order was not correct.	0
652	We thought you'd have to venture further away to get good sushi, but this place really hit the spot that night.	1
653	His use of the colours of the French flag in the three films was nothing short of incredible, every shot, every scene was like a work of art.  	1
654	Ursula Burton's portrayal of the nun is both touching and funny at the same time with out making fun of nuns or the church.  	1
655	Plus, it was well-paced and suited its relatively short run time.  	1
656	Lange had become a great actress.  	1
657	This greedy corporation will NEVER see another dime from me!	0
658	Their menu is diverse, and reasonably priced.	1
659	Cant say enough good things about this place.	1
660	Can't upload ringtones from a third party.	0
661	Waitress was good though!	1
662	there are so many problems i dont know where to start.  	0
663	Aside from it's terrible lead, this film has loads of other debits.  	0
664	This does not fit the Palm Tungsten E2 and it broke the first time I tried to plug it in.	0
665	Feelings, thoughts...Gabriel's discomfort during the dance...all these intangibles leap to life and come within the viewer's grasp in Huston's portrayal.  	1
666	I found this place by accident and I could not be happier.	1
667	much better than the hard plastic cases.	1
668	When a song could explain the emotions of the subjects better, such as when Jay Adams' unfortunate life was a subject of talk, the song Old Man by Neil Young was played, which evokes many emotions.  	1
669	It really is impressive that the place hasn't closed down.	0
670	I like design and look of Jabra behing the ear headsets and 5020 is pretty comfortible to wear 24 hours a day without pain in the ear.	1
671	His performance is simply genius.  	1
672	This product is very High quality Chinese CRAP!!!!!!	0
673	He is almost unbearable to watch on screen, he has little to no charisma, and terrible comedic timing.  	0
674	We sat another ten minutes and finally gave up and left.	0
675	I do not know if this was Emilio Estevez's directorial debut, but the pacing, the interplay and development of the characters as well as some clever camera work surrounding the character Estevez plays all suggest a natural eye.  	1
676	It looked like a wonderful story.  	1
677	All three broke within two months of use.	0
678	I think this restaurant suffers from not trying hard enough.	0
679	The service was terrible though.	0
680	I can't believe there's even a sequel to this!  	0
681	A very good film indeed, about great and unconditional love.  	1
682	It's AGGRAVATING!	0
683	Then scene where they debated whether or not to sack the trumpeter (who falsely was accused for the murder) is pure horror, really stupid.  	0
684	Nevertheless yet another wonderful film from the great master's stable.  	1
685	Both do good jobs and are quite amusing.  	1
686	My boyfriend and I came here for the first time on a recent trip to Vegas and could not have been more pleased with the quality of food and service.	1
687	It was pretty gross!	0
688	Predictable, but not a bad watch.  	1
689	Now the pizza itself was good the peanut sauce was very tasty.	1
690	It looses connection to the phone even when it is within a couple feet between the two.	0
691	It is rare when a film-maker takes the time to tell a worthy moral tale with care and love that doesn't fall into the trap of being overly syrupy or over indulgent.  	1
692	After all the rave reviews I couldn't wait to eat here......what a disappointment!	0
693	Terrible phone holder.	0
694	Gets a signal when other Verizon phones won't.	1
695	In a word, it is embarrassing.  	0
696	Nothing special.	0
697	Very disappointing!!!	0
698	Wow, what a bad film.  	0
699	Hitchcock is a great director.  	1
700	This place is horrible and way overpriced.	0
701	The restaurant atmosphere was exquisite.	1
702	Service was excellent and prices are pretty reasonable considering this is Vegas and located inside the Crystals shopping mall by Aria.	1
703	I promise they won't disappoint.	1
704	I did not expect this to be so good!	1
705	We definately enjoyed ourselves.	1
706	Easy to use.	1
707	It is worth the drive.	1
708	Good price.	1
709	VERY funny!  	1
710	I've bought $5 wired headphones that sound better than these.	0
711	Con: spotty service.	0
712	My Sanyo has survived dozens of drops on blacktop without ill effect.	1
713	I'm using it with an iriver SPINN (with case) and it fits fine.	1
714	A week later after I activated it, it suddenly died.	0
715	I am very impressed with this headset from Plantronics.	1
716	Blue Ant is easy to use.	1
717	Same evening, him and I are both drastically sick.	0
718	(The bathroom is just next door and very nice.)	1
719	Food was really boring.	0
720	Rating: 1 out of 10.  	0
721	Bad Quality.	0
722	Don't waste your time watching this rubbish non-researched film.  	0
723	The film looks cheap and bland.  	0
724	This allows the possibility of double booking for the same date and time after the first.	0
725	The writer, Gorman Bechard, undoubtedly did his homework because all references are industry and character-age appropriate.  	1
726	Everything is appalling.  	0
727	I LOVED their mussels cooked in this wine reduction, the duck was tender, and their potato dishes were delicious.	1
728	Highly recommended A+  	1
729	All I have to say is the food was amazing!!!	1
730	It only recognizes the Phone as its storage device.	0
731	I plugged it in only to find out not a darn thing worked.	0
732	It is light, easy to use, and has very clear reception and transmission.	1
733	It just blew.  	0
734	GO AND SEE IT!  	1
735	Logitech Bluetooth Headset is a 10!.	1
736	Great place fo take out or eat in.	1
737	I love the fact that everything on their menu is worth it.	1
738	The update procedure is difficult and cumbersome.	0
739	A good quality bargain.. I bought this after I bought a cheapy from Big Lots that sounded awful and people on the other end couldn't hear me.	1
740	She ordered a toasted English muffin that came out untoasted.	0
741	This is infuriating.	0
742	I am sorry I made this purchase.	0
743	I love this cable - it allows me to connect any mini-USB device to my PC.	1
744	I've had this for nearly 2 years and it has worked great for me.	1
745	I am more than happy with this product.	1
746	From here on the Widmark character turns unintentionally comical!  	0
747	I had ordered a motorola data cable, got a very well finished and working product.	1
748	I cannot make calls at certain places.	0
749	They keep getting better and better (this is my third one and I've had numerous Palms too).	1
750	Love the margaritas, too!	1
751	This place is overpriced, not consistent with their boba, and it really is OVERPRICED!	0
752	The refried beans that came with my meal were dried out and crusty and the food was bland.	0
753	We started with the tuna sashimi which was brownish in color and obviously wasn't fresh.	0
754	You won't regret it!	1
755	Prices are very reasonable, flavors are spot on, the sauce is home made, and the slaw is not drenched in mayo.	1
756	I have had TMobile service for 2 or 3 years now, and I am pretty happy with it.	1
757	I had high hopes for this place since the burgers are cooked over a charcoal grill, but unfortunately the taste fell flat, way flat.	0
758	Their Research and Development division obviously knows what they're doing.	1
759	So I basically threw my money out the window for nothing.	0
760	It's uncomfortable and the sound quality is quite poor compared with the phone (Razr) or with my previous wired headset (that plugged into an LG).	0
761	This game rocks.  	1
762	I will never go back to this place and will never ever recommended this place to anyone!	0
763	Disappointed!.	0
764	One of the most disappointing aspects is the lack of notable gore.  	0
765	A great film by a great director.  	1
766	poor quality and service.	0
767	Product is useless, since it does not have enough charging current to charge the 2 cellphones I was planning to use it with.	0
768	It feels more comfortable than most headsets because I wear glasses and that gets in the way sometimes.	1
769	2 thumbs up to this seller	1
770	The sets are so bad, they wouldn't look out of place on a Thunderbirds episode.  	0
771	It makes very strange ticking noises before it ends the call.	0
772	All the other cases I've tried normally fall apart after a few months but this one seems to be in for the long haul.	1
773	"The movie in movie situations in the beginning and through the game that is played with her by the ""acting coach"" are fascinating.  "	1
774	Avoid at all costs.  	0
775	Could not get strong enough signal.	0
776	The real killer is the volume, and of course it breaking.	0
777	The script looks as if only a rough draft was written and shooting began before a finished script was completed.  	0
778	The film succeeds despite, or perhaps because of, an obviously meagre budget.  	1
779	Last time buying from you.	0
780	The warm beer didn't help.	0
781	!I definitly recommend!!	1
782	Buy it, play it, enjoy it, love it.  	1
783	The warmth it generates is in contrast to its austere backdrop.  	1
784	The plug did not work very well.	0
785	however, my girl was complain that some time the phone doesn't wake up like normal phone does.	0
786	Was not happy.	0
787	I've had better bagels from the grocery store.	0
788	first of all, there are enough racial stereotypes and racial jokes to offend everyone.  	0
789	Also the story and acting were weak.  	0
790	Not good when wearing a hat or sunglasses.	0
791	Will be back again!	1
792	This company charge me a restocking fee and still not given me my refund back.	0
793	And I just love the colors!	1
794	This movie is possibly one of the most creative works of horror ever.  	1
795	There are many continuity errors: one other user commented on different cars in the garage, Joe's glasses...the one that got to me the most was the fact Joe's facial hair configuration seemed to change from scene to scene.  	0
796	Better Than New.	1
797	It holds a charge for a long time, is reasonably comfortable under long-wearing conditions and the quality of sound is tremendous.	1
798	This scene is very strong and unpleasant.  	0
799	I'm really disappointed all I have now is a charger that doesn't work.	0
800	i got this phone around the end of may and i'm completely unhappy with it.	0
801	This convention never worked well in the past, and certainly doesn't work here.  	0
802	dont buy it.	0
803	Highly unprofessional and rude to a loyal patron!	0
804	I'm so sorry but I really can't recommend it to anyone.  	0
805	Give it a try, you will be happy you did.	1
806	- Really, really good rice, all the time.	1
807	I love this phone , It is very handy and has a lot of features .	1
808	On the up side, their cafe serves really good food.	1
809	SWEETEST PHONE!!!	1
810	As for the service, I thought it was good.	1
811	Hackneyed writing, certainly, but made even worse by the bad directing.  	0
812	Hopefully, the director James Cox can turn the short into a feature length film with the same cast, or win us over with a whole new film.  	1
813	Damn good steak.	1
814	Their regular toasted bread was equally satisfying with the occasional pats of butter... Mmmm...!	1
815	I love my 350 headset.. My Jabra350 bluetooth headset is great, the reception is very good and the ear piece is a comfortable fit.	1
816	I'm trying to return it for a refund.	0
817	If you are reading this please don't go there.	0
818	I won't try going back there even if it's empty.	0
819	There is a totally unnecessary train/roller coaster scene.  	0
820	The chipolte ranch dipping sause was tasteless, seemed thin and watered down with no heat.	0
821	"As for the ""mains,"" also uninspired."	0
822	Not a weekly haunt, but definitely a place to come back to every once in a while.	1
823	It will drive you barking mad!  	0
824	Tasted like dirt.	0
825	As many people complained, I found this headset's microphone was very weak.	0
826	We enjoy their pizza and brunch.	1
827	Always a pleasure dealing with him.	1
828	Still, it makes up for all of this with a super ending that depicts a great sea vessel being taken out by the mighty frost.  	1
829	All the actors give a wonderful performance, especially Jennifer Rubin as Jamie Harris, who changes from the nervous starlet in the beginning through the strange events she is part of to the cool star.  	1
830	But in terms of the writing it's very fresh and bold.  	1
831	"It was extremely ""crumby"" and pretty tasteless."	0
832	I have been in more than a few bars in Vegas, and do not ever recall being charged for tap water.	0
833	Big Disappointment with calendar sync.	0
834	After waiting an hour and being seated, I was not in the greatest of moods.	0
835	I could barely stomach the meal, but didn't complain because it was a business lunch.	0
836	The bus boy on the other hand was so rude.	0
837	Personally, I think it shows that people should learn to find a compromise them self without involving other people into issue.  	1
838	Fantastic food!	1
839	Very good stuff for the price.	1
840	Great Earpiece.	1
841	I think food should have flavor and texture and both were lacking.	0
842	The Heart Attack Grill in downtown Vegas is an absolutely flat-lined excuse for a restaurant.	0
843	I must say I have taped most of the episodes and i find myself watching them over and over again.  	1
844	Ryan's Bar is definitely one Edinburgh establishment I won't be revisiting.	0
845	AFTER ARGUING WITH VERIZON REGARDING THE DROPPED CALLS WE RETURNED THE PHONES AFTER TWO DAYS.	0
846	It's too bad the food is so damn generic.	0
847	Not good by any stretch of the imagination.	0
848	No shifting, no bubbling, no peeling, not even a scratch, NOTHING!I couldn't be more happier with my new one for the Droid.	1
849	I could not recommend these more.	0
850	It was equally awful.	0
851	I was not impressed by this product.	0
852	After two I felt disgusting.	0
853	Nice quality build, unlike some cheap s*** out there.	1
854	Both actors truly understand and become their particular character, delivering a convincing, sincere performance.  	1
855	Good prices.	1
856	The lighting is just dark enough to set the mood.	1
857	I knew when I saw the film that more great things were to come from this gifted actor.  	1
858	It finds my cell phone right away when I enter the car.	1
859	Only like 3 or 4 buildings used, a couple of locations MAYBE, & poor hummh!  	0
860	We also ordered the spinach and avocado salad; the ingredients were sad and the dressing literally had zero taste.	0
861	Poor Construction.	0
862	We got sitting fairly fast, but, ended up waiting 40 minutes just to place our order, another 30 minutes before the food arrived.	0
863	All the pretty pictures in the world cannot make up for a piece of work that is flawed at the core.  	0
864	The use of slow-motion needlessly repeats itself throughout the movie but is well backed up by bad acting (and bad is a kind word here), no continuity, scenes that are thrown in for no reason whatsoever, vehicles that looked like they were made from a Corn Flakes box and a directorial style that bordered on stupidity.  	0
865	I don't think I'll be running back to Carly's anytime soon for food.	0
866	clipping this to your belt will deffinitely make you feel like 50 cent's up-and-coming.	1
867	You could drive a semi truck into these holes!  	0
868	Before I go in to why I gave a 1 star rating please know that this was my third time eating at Bachi burger before writing a review.	0
869	I was left shattered from the experience of watching this 'film' and I took a good two hours to fully recover.  	0
870	I used bitpim (a free program you can find on the internet)to transfer data to the phone.The price of the cable was excellent.	1
871	Awful.  	0
872	The fact is, this film is a wonderful, heartwarming tale about two people chasing their dreams.  	1
873	It is wonderful and inspiring to watch, and I hope that it gets released again on to video or DVD.  	1
874	Great for using with your home stereo.	1
875	Worst Thai ever.	0
876	I've had better, not only from dedicated boba tea spots, but even from Jenni Pho.	0
877	I go to far too many places and I've never seen any restaurant that serves a 1 egg breakfast, especially for $4.00.	0
878	i would advise to not purchase this item it never worked very well.	0
879	Horrible, horrible protector.	0
880	The waiter wasn't helpful or friendly and rarely checked on us.	0
881	The results, well, are a shame.  	0
882	They also now serve Indian naan bread with hummus and some spicy pine nut sauce that was out of this world.	1
883	You get incredibly fresh fish, prepared with care.	1
884	Just does not work.	0
885	The lead man is charisma-free.  	0
886	An AMAZING finale to possibly the BEST trilogy of all time!  	1
887	Freezes frequently4.	0
888	Both great!	1
889	It's quite simply the highest, most superlative form of cinema imaginable.  	1
890	It was also the right balance of war and love.  	1
891	The result is a powerhouse achievement, made more timely now perhaps because of our culture's disturbing fascination with celebrity, and it's distorted interpretations of fame.  	1
892	You have to hold the phone at a particular angle for the other party to hear you clearly.	0
893	Works good.	1
894	It wasn't busy at all and now we know why.	0
895	Great charger.	1
896	I'll be looking for a new earpiece.	0
897	When I'm on this side of town, this will definitely be a spot I'll hit up again!	1
898	REALLY UGLY.	0
899	It's the one movie that never ceases to interest me, simply because it keeps me alert, as I try to attempt to decipher it's meanings.  	1
900	The stories were as unbelievable as the actors.  	0
901	This device is great in several situations:1.)	1
902	He can't act (one of the least scary villains I have ever seen), he can't write (did he write this damn movie in his sleep?  	0
903	The company shipped my product very promptly and it works well.	1
904	This movie totally grates on my nerves.  	0
905	Of course the footage from the 70s was grainy, but that only enhanced the film.  	1
906	The service was a bit lacking.	0
907	On the good side, the staff was genuinely pleasant and enthusiastic - a real treat.	1
908	The burger had absolutely no flavor - the meat itself was totally bland, the burger was overcooked and there was no charcoal flavor.	0
909	This review is long overdue, since I consider A Tale of Two Sisters to be the single greatest film ever made.  	1
910	Perhaps I caught them on an off night judging by the other reviews, but I'm not inspired to go back.	0
911	The battery life is highly unacceptable.	0
912	You truly take this journey through the eyes and soul of a child.  	1
913	Angus Scrimm also turns in a good performance in a somewhat brief but memorable role as the gently menacing, violin-playing anatomist Doctor Quinn.  	1
914	Reception is terrible and full of static.	0
915	I have been here several times in the past, and the experience has always been great.	1
916	A Disappointment.	0
917	Overall, I was very disappointed with the quality of food at Bouchon.	0
918	the movie is littered with overt racial slurs towards the black cast members and in return the whites are depicted as morons and boobs.  	0
919	They could be used as exemplars for any set designer.  	1
920	It was so bad, I had lost the heart to finish it.	0
921	I have purchased these for both family and friends, and all enjoy their clarity and ease of use	1
922	Our server was very nice, and even though he looked a little overwhelmed with all of our needs, he stayed professional and friendly until the end.	1
923	Battery is terrible.	0
924	Verizon tech support walked my through a few procedures, none of which worked and I ended up having to do a hard re-set, wiping out all my data.	0
925	Won't ever go here again.	0
926	"You get extra minutes so that you can carry out the call and not get cut off."""	1
927	"The design is very odd, as the ear ""clip"" is not very comfortable at all."	0
928	The sound quality is good and functionality is awesome.	1
929	THAT one didn't work either.	0
930	But it wasn't until I watched this film that I realised how great he actually was.  	1
931	A mature, subtle script that suggests and occasionally brings into dramatic focus the underlying tensions is well served by perfect performances (apart from the odd inappropriate smiling that Keira Knightley is prone to, though perhaps under direction this time as the other characters themselves often mention it).  	1
932	All things considered, a job very well done.  	1
933	The food came out at a good pace.	1
934	A piece of cinematic garbage captured on celluloid.  	0
935	Must have been an off night at this place.	0
936	I could not stand to even watch it for very long for fear of losing I.Q.  	0
937	The acting from all involved and that includes those like Shatner and Nimoy is bad and washed out and making them seem as old as they look in real life, the special effects are tacky like when Spock has to rescue Kirk on a jet pack when he falls down from a mountain.  	0
938	When it opens, the battery connection is broken and the device is turned off.	0
939	I would recommend purchasing the Jabra JX-10 series 2 which works flawlessly with my Moto Q, go figure.	1
940	And I forgot: The Casting here i superb, with Trond Fausa Aurvåg being perfect in the role as the Bothersome Man, who doesn't understand where he is, what he is doing and why.  	1
941	There's really nothing bad I can say about this headset.	0
942	First of all, it doesn't wear well.	0
943	Some highlights : Great quality nigiri here!	1
944	Terrible management.	0
945	This is truly an art movie--it actually has a lot of art in it.  	1
946	Hated it.  	0
947	But I don't like it.	0
948	Small, sleek, impressive looking, practical setup with ample storage in place.	1
949	However, this didn't make up for the fact that overall, this was a tremendously boring movie.  	0
950	did not like at all.	0
951	I hope this place sticks around.	1
952	Characters are one-dimensional, even the good guys and especially the bad guys.  	0
953	Not much dialogue, not much music, the whole film was shot as elaborately and aesthetically like a sculpture.  	1
954	The first thing that happened was that the tracking was off.	0
955	The replacement died in a few weeks.	0
956	This is an excellent film.  	1
957	Battery life is real good.	1
958	I'm super pissd.	0
959	When my mom and I got home she immediately got sick and she only had a few bites of salad.	0
960	This is some seriously good pizza and I'm an expert/connisseur on the topic.	1
961	Each track commands sentiment, actually contributing to the scenes and characters.  	1
962	Of course, the acting is blah.  	0
963	The internet access was fine, it the rare instance that it worked.	0
964	That company is a joke.	0
965	The characters were all funny and had the peculiarity of not having a true lead character.  	1
966	The Songs Were The Best And The Muppets Were So Hilarious.  	1
967	These headphones were a great find - and I think they are perhaps the best purchase I've made in the last several years - seriously.	1
968	Works well.	1
969	Do not make the same mistake as me.	0
970	Nice headset priced right.	1
971	It's so bad it's actually worth seeing just for that reason.  	0
972	Please dont waste your money.	0
973	Unfortunately it did not work.	0
974	I am glad I purchased it.	1
975	But this movie really got to me.  	1
976	We loved the place.	1
977	Mark my words, this is one of those cult films like Evil Dead 2 or Phantasm that people will still be discovering and falling in love with 20, 30, 40 years down the line.  	1
978	Do not waste your time.  	0
979	There was NOTHING believable about it at all.  	0
980	The folks at Otto always make us feel so welcome and special.	1
981	I can't tell you how disappointed I was.	0
982	If that bug never showed up I would have given a 4 for sure, but on the other side of the wall where this bug was climbing was the kitchen.	0
983	And if that isn't enough of a mess of a movie for you - the picture is also marred with a constant use of studio sets and indoor exteriors.  	0
984	It's like a bad two hour TV movie.  	0
985	Its a total package.	1
986	his performance, as awarded, was stunning.  	1
987	They have a plethora of salads and sandwiches, and everything I've tried gets my seal of approval.	1
988	Service was exceptional and food was a good as all the reviews.	1
989	It's a gloriously fun, fast paced and fairly accurate portrayal of the night of a raver.  	1
990	The scripting of the subtle comedy is unmatched by any movie in recent years.  	1
991	This place is like Chipotle, but BETTER.	1
992	Unfortunately, any virtue in this film's production work was lost on a regrettable script.  	0
993	It was delicious!!!	1
994	Special mention should be made of the superb music score and sound effects, which are an integral element in helping to make this such a memorable and enjoyable cartoon.  	1
995	the phone was unusable and was not new.	0
996	The best place in Vegas for breakfast (just check out a Sat, or Sun.	1
997	I great reception all the time.	1
998	I paid the bill but did not tip because I felt the server did a terrible job.	0
999	It is an excellent drama, an excellent thriller, and an excellent film.  	1
1000	Lobster Bisque, Bussell Sprouts, Risotto, Filet ALL needed salt and pepper..and of course there is none at the tables.	0
1001	very clear, quality sound and you don't have to mess with the sound on your iPod since you have the sound buttons on the headset.	1
1002	The bathrooms are clean and the place itself is well decorated.	1
1003	a drive thru means you do not want to wait around for half an hour for your food, but somehow when we end up going here they make us wait and wait.	0
1004	This movie is a pure disaster, the story is stupid and the editing is the worst I have seen, it confuses you incredibly.  	0
1005	Great for the jawbone.	1
1006	This phone tries very hard to do everything but fails at it's very ability to be a phone.	0
1007	Be sure to order dessert, even if you need to pack it to-go - the tiramisu and cannoli are both to die for.	1
1008	It's very slow.  	0
1009	Overall, the film is interesting and thought-provoking.  	1
1010	The food was barely lukewarm, so it must have been sitting waiting for the server to bring it out to us.	0
1011	walked in and the place smelled like an old grease trap and only 2 others there eating.	0
1012	It quit working after I'd used it for about 18 months, so I just purchased another one because this is the best headset I've ever owned.	1
1013	The music in the film is really nice too.  	1
1014	Lame would be the best way to describe it.  	0
1015	The keyboard is a nice compromise between a full QWERTY and the basic cell phone number keypad.	1
1016	I *heart* this place.	1
1017	My father has the V265, and the battery is dying.	0
1018	This movie is BAD.  	0
1019	Not impressed.	0
1020	The service was meh.	0
